seq_ID,index,MACS_ct,FACS1_ct,FACS2_ct,MACS_hasread,FACS1_hasread,FACS2_hasread,MACS_normct,MACS_logct,FACS1_normct,FACS1_logct,FACS2_normct,FACS2_logct,FACS1_MACS_logratio,FACS2_MACS_logratio,FACS2_FACS1_logratio,FACS1_MACS_enriched,FACS1_MACS_split,FACS2_MACS_enriched,FACS2_MACS_split,FACS2_FACS1_enriched,FACS2_FACS1_split
V2/fil5_filabund1_580616,580616,0,2,52,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,120.83412727551575,2.082189609734186,0.5570618767353845,2.082189609734186,1.5251277329988013,,,1.0,train,1.0,train
V2/fil5_filabund1_577777,577777,0,2,51,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,118.51039405867891,2.073756442197323,0.5570618767353845,2.073756442197323,1.5166945654619386,,,1.0,train,1.0,test
V2/fil5_filabund1_593221,593221,0,2,51,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,118.51039405867891,2.073756442197323,0.5570618767353845,2.073756442197323,1.5166945654619386,,,1.0,train,1.0,train
V2/fil5_filabund1_575943,575943,0,2,47,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,109.21546119133154,2.0382841240351044,0.5570618767353845,2.0382841240351044,1.4812222472997199,,,1.0,train,1.0,train
V2/fil5_filabund1_601552,601552,0,2,46,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,106.8917279744947,2.0289440977809607,0.5570618767353845,2.0289440977809607,1.4718822210455762,,,1.0,test,1.0,train
V2/fil5_filabund1_602277,602277,0,2,46,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,106.8917279744947,2.0289440977809607,0.5570618767353845,2.0289440977809607,1.4718822210455762,,,1.0,test,1.0,train
V2/fil5_filabund1_580625,580625,0,2,45,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,104.56799475765786,2.0193987798747304,0.5570618767353845,2.0193987798747304,1.4623369031393458,,,1.0,train,1.0,train
V2/fil5_filabund1_589609,589609,0,2,42,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,97.59679510714734,1.9894355564972872,0.5570618767353845,1.9894355564972872,1.4323736797619027,,,1.0,train,1.0,train
V2/fil5_filabund1_593972,593972,0,2,42,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,97.59679510714734,1.9894355564972872,0.5570618767353845,1.9894355564972872,1.4323736797619027,,,1.0,train,1.0,train
V2/fil5_filabund1_597933,597933,0,2,42,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,97.59679510714734,1.9894355564972872,0.5570618767353845,1.9894355564972872,1.4323736797619027,,,1.0,train,1.0,train
V2/fil5_filabund1_599930,599930,0,2,41,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,95.2730618903105,1.9789701228191223,0.5570618767353845,1.9789701228191223,1.4219082460837378,,,1.0,train,1.0,test
V2/fil5_filabund1_577680,577680,0,2,40,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,92.94932867347366,1.9682462574273492,0.5570618767353845,1.9682462574273492,1.4111843806919646,,,1.0,train,1.0,train
V2/fil5_filabund1_600235,600235,0,2,38,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,88.30186223979997,1.945969862716197,0.5570618767353845,1.945969862716197,1.3889079859808124,,,1.0,train,1.0,train
V2/fil5_filabund1_588779,588779,0,2,36,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,83.65439580612629,1.9224887668666741,0.5570618767353845,1.9224887668666741,1.3654268901312896,,,1.0,test,1.0,train
V2/fil5_filabund1_583093,583093,0,2,35,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,81.33066258928945,1.9102543104496623,0.5570618767353845,1.9102543104496623,1.3531924337142778,,,1.0,train,1.0,test
V2/fil5_filabund1_588357,588357,0,2,34,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,79.0069293724526,1.8976651831416418,0.5570618767353845,1.8976651831416418,1.3406033064062572,,,1.0,train,1.0,train
V2/fil5_filabund1_581995,581995,0,2,32,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,74.35946293877892,1.8713362444192927,0.5570618767353845,1.8713362444192927,1.3142743676839082,,,1.0,train,1.0,train
V2/fil5_filabund1_594578,594578,0,2,32,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,74.35946293877892,1.8713362444192927,0.5570618767353845,1.8713362444192927,1.3142743676839082,,,1.0,test,1.0,train
V2/fil5_filabund1_588990,588990,0,2,29,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,67.3882632882684,1.828584263998343,0.5570618767353845,1.828584263998343,1.2715223872629584,,,1.0,train,1.0,train
V2/fil5_filabund1_576691,576691,0,2,26,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,60.41706363775788,1.7811596140702046,0.5570618767353845,1.7811596140702046,1.22409773733482,,,1.0,test,1.0,train
V2/fil5_filabund1_577675,577675,0,2,26,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,60.41706363775788,1.7811596140702046,0.5570618767353845,1.7811596140702046,1.22409773733482,,,1.0,train,1.0,train
V2/fil5_filabund1_582975,582975,0,2,26,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,60.41706363775788,1.7811596140702046,0.5570618767353845,1.7811596140702046,1.22409773733482,,,1.0,train,1.0,train
V2/fil5_filabund1_588980,588980,0,2,26,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,60.41706363775788,1.7811596140702046,0.5570618767353845,1.7811596140702046,1.22409773733482,,,1.0,train,1.0,train
V2/fil5_filabund1_589432,589432,0,2,26,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,60.41706363775788,1.7811596140702046,0.5570618767353845,1.7811596140702046,1.22409773733482,,,1.0,train,1.0,train
V2/fil5_filabund1_577944,577944,0,2,24,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,55.76959720408419,1.7463975078109928,0.5570618767353845,1.7463975078109928,1.1893356310756082,,,1.0,train,1.0,test
V2/fil5_filabund1_588553,588553,0,2,24,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,55.76959720408419,1.7463975078109928,0.5570618767353845,1.7463975078109928,1.1893356310756082,,,1.0,train,1.0,test
V2/fil5_filabund1_588954,588954,0,2,24,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,55.76959720408419,1.7463975078109928,0.5570618767353845,1.7463975078109928,1.1893356310756082,,,1.0,train,1.0,train
V2/fil5_filabund1_589172,589172,0,2,24,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,55.76959720408419,1.7463975078109928,0.5570618767353845,1.7463975078109928,1.1893356310756082,,,1.0,test,1.0,train
V2/fil5_filabund1_602495,602495,0,2,24,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,55.76959720408419,1.7463975078109928,0.5570618767353845,1.7463975078109928,1.1893356310756082,,,1.0,train,1.0,train
V2/fil5_filabund1_589440,589440,0,2,23,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,53.44586398724735,1.7279141021169795,0.5570618767353845,1.7279141021169795,1.170852225381595,,,1.0,train,1.0,train
V2/fil5_filabund1_575361,575361,0,2,22,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,51.12213077041051,1.708608946921593,0.5570618767353845,1.708608946921593,1.1515470701862085,,,1.0,train,1.0,test
V2/fil5_filabund1_582918,582918,0,2,22,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,51.12213077041051,1.708608946921593,0.5570618767353845,1.708608946921593,1.1515470701862085,,,1.0,train,1.0,train
V2/fil5_filabund1_596660,596660,0,2,22,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,51.12213077041051,1.708608946921593,0.5570618767353845,1.708608946921593,1.1515470701862085,,,1.0,train,1.0,train
V2/fil5_filabund1_589581,589581,0,2,21,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,48.79839755357367,1.688405560833306,0.5570618767353845,1.688405560833306,1.1313436840979214,,,1.0,train,1.0,test
V2/fil5_filabund1_600723,600723,0,2,21,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,48.79839755357367,1.688405560833306,0.5570618767353845,1.688405560833306,1.1313436840979214,,,1.0,test,1.0,test
V2/fil5_filabund1_580137,580137,0,2,20,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,46.47466433673683,1.667216261763368,0.5570618767353845,1.667216261763368,1.1101543850279834,,,1.0,train,1.0,train
V2/fil5_filabund1_583078,583078,0,2,20,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,46.47466433673683,1.667216261763368,0.5570618767353845,1.667216261763368,1.1101543850279834,,,1.0,train,1.0,train
V2/fil5_filabund1_577686,577686,0,2,19,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,44.15093111989999,1.6449398670522157,0.5570618767353845,1.6449398670522157,1.0878779903168312,,,1.0,train,1.0,train
V2/fil5_filabund1_577710,577710,0,2,19,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,44.15093111989999,1.6449398670522157,0.5570618767353845,1.6449398670522157,1.0878779903168312,,,1.0,train,1.0,train
V2/fil5_filabund1_579965,579965,0,2,19,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,44.15093111989999,1.6449398670522157,0.5570618767353845,1.6449398670522157,1.0878779903168312,,,1.0,train,1.0,test
V2/fil5_filabund1_581927,581927,0,2,19,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,44.15093111989999,1.6449398670522157,0.5570618767353845,1.6449398670522157,1.0878779903168312,,,1.0,train,1.0,test
V2/fil5_filabund1_596114,596114,0,2,19,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,44.15093111989999,1.6449398670522157,0.5570618767353845,1.6449398670522157,1.0878779903168312,,,1.0,test,1.0,train
V2/fil5_filabund1_582990,582990,0,2,18,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,41.827197903063144,1.6214587712026929,0.5570618767353845,1.6214587712026929,1.0643968944673083,,,1.0,train,1.0,train
V2/fil5_filabund1_582998,582998,0,2,18,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,41.827197903063144,1.6214587712026929,0.5570618767353845,1.6214587712026929,1.0643968944673083,,,1.0,train,1.0,train
V2/fil5_filabund1_583352,583352,0,2,18,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,41.827197903063144,1.6214587712026929,0.5570618767353845,1.6214587712026929,1.0643968944673083,,,1.0,train,1.0,train
V2/fil5_filabund1_600712,600712,0,2,18,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,41.827197903063144,1.6214587712026929,0.5570618767353845,1.6214587712026929,1.0643968944673083,,,1.0,train,1.0,train
V2/fil5_filabund1_577775,577775,0,2,17,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,39.5034646862263,1.5966351874776608,0.5570618767353845,1.5966351874776608,1.0395733107422762,,,1.0,train,1.0,train
V2/fil5_filabund1_578389,578389,0,2,17,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,39.5034646862263,1.5966351874776608,0.5570618767353845,1.5966351874776608,1.0395733107422762,,,1.0,test,1.0,train
V2/fil5_filabund1_580071,580071,0,2,17,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,39.5034646862263,1.5966351874776608,0.5570618767353845,1.5966351874776608,1.0395733107422762,,,1.0,train,1.0,train
V2/fil5_filabund1_589593,589593,0,2,17,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,39.5034646862263,1.5966351874776608,0.5570618767353845,1.5966351874776608,1.0395733107422762,,,1.0,train,1.0,train
V2/fil5_filabund1_597231,597231,0,2,17,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,39.5034646862263,1.5966351874776608,0.5570618767353845,1.5966351874776608,1.0395733107422762,,,1.0,train,1.0,train
V2/fil5_filabund1_597837,597837,0,2,17,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,39.5034646862263,1.5966351874776608,0.5570618767353845,1.5966351874776608,1.0395733107422762,,,1.0,test,1.0,train
V2/fil5_filabund1_592413,592413,0,2,16,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,37.17973146938946,1.5703062487553114,0.5570618767353845,1.5703062487553114,1.013244372019927,,,1.0,train,1.0,train
V2/fil5_filabund1_600201,600201,0,2,16,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,37.17973146938946,1.5703062487553114,0.5570618767353845,1.5703062487553114,1.013244372019927,,,1.0,train,1.0,train
V2/fil5_filabund1_584396,584396,0,2,15,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,34.855998252552624,1.542277525155068,0.5570618767353845,1.542277525155068,0.9852156484196835,,,1.0,train,1.0,train
V2/fil5_filabund1_589019,589019,0,2,15,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,34.855998252552624,1.542277525155068,0.5570618767353845,1.542277525155068,0.9852156484196835,,,1.0,test,1.0,train
V2/fil5_filabund1_597072,597072,0,2,15,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,34.855998252552624,1.542277525155068,0.5570618767353845,1.542277525155068,0.9852156484196835,,,1.0,test,1.0,train
V2/fil5_filabund1_575148,575148,0,2,14,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,32.53226503571578,1.5123143017776248,0.5570618767353845,1.5123143017776248,0.9552524250422403,,,1.0,test,1.0,train
V2/fil5_filabund1_575977,575977,0,2,14,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,32.53226503571578,1.5123143017776248,0.5570618767353845,1.5123143017776248,0.9552524250422403,,,1.0,train,1.0,train
V2/fil5_filabund1_579524,579524,0,2,14,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,32.53226503571578,1.5123143017776248,0.5570618767353845,1.5123143017776248,0.9552524250422403,,,1.0,test,1.0,train
V2/fil5_filabund1_587262,587262,0,2,14,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,32.53226503571578,1.5123143017776248,0.5570618767353845,1.5123143017776248,0.9552524250422403,,,1.0,train,1.0,train
V2/fil5_filabund1_588948,588948,0,2,14,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,32.53226503571578,1.5123143017776248,0.5570618767353845,1.5123143017776248,0.9552524250422403,,,1.0,test,1.0,train
V2/fil5_filabund1_589603,589603,0,2,14,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,32.53226503571578,1.5123143017776248,0.5570618767353845,1.5123143017776248,0.9552524250422403,,,1.0,test,1.0,train
V2/fil5_filabund1_602909,602909,0,2,14,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,32.53226503571578,1.5123143017776248,0.5570618767353845,1.5123143017776248,0.9552524250422403,,,1.0,train,1.0,train
V2/fil5_filabund1_575813,575813,0,2,13,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,30.20853181887894,1.4801296184062236,0.5570618767353845,1.4801296184062236,0.923067741670839,,,1.0,train,1.0,train
V2/fil5_filabund1_577712,577712,0,2,13,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,30.20853181887894,1.4801296184062236,0.5570618767353845,1.4801296184062236,0.923067741670839,,,1.0,test,1.0,train
V2/fil5_filabund1_589580,589580,0,2,13,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,30.20853181887894,1.4801296184062236,0.5570618767353845,1.4801296184062236,0.923067741670839,,,1.0,train,1.0,train
V2/fil5_filabund1_589655,589655,0,2,13,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,30.20853181887894,1.4801296184062236,0.5570618767353845,1.4801296184062236,0.923067741670839,,,1.0,train,1.0,test
V2/fil5_filabund1_598427,598427,0,2,13,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,30.20853181887894,1.4801296184062236,0.5570618767353845,1.4801296184062236,0.923067741670839,,,1.0,train,1.0,train
V2/fil5_filabund1_599594,599594,0,2,13,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,30.20853181887894,1.4801296184062236,0.5570618767353845,1.4801296184062236,0.923067741670839,,,1.0,train,1.0,train
V2/fil5_filabund1_576187,576187,0,2,12,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,27.884798602042096,1.4453675121470115,0.5570618767353845,1.4453675121470115,0.888305635411627,,,1.0,test,1.0,test
V2/fil5_filabund1_581175,581175,0,2,12,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,27.884798602042096,1.4453675121470115,0.5570618767353845,1.4453675121470115,0.888305635411627,,,1.0,train,1.0,train
V2/fil5_filabund1_590774,590774,0,2,12,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,27.884798602042096,1.4453675121470115,0.5570618767353845,1.4453675121470115,0.888305635411627,,,1.0,train,1.0,test
V2/fil5_filabund1_592487,592487,0,2,12,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,27.884798602042096,1.4453675121470115,0.5570618767353845,1.4453675121470115,0.888305635411627,,,1.0,test,1.0,train
V2/fil5_filabund1_594559,594559,0,2,12,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,27.884798602042096,1.4453675121470115,0.5570618767353845,1.4453675121470115,0.888305635411627,,,1.0,test,1.0,test
V2/fil5_filabund1_597903,597903,0,2,12,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,27.884798602042096,1.4453675121470115,0.5570618767353845,1.4453675121470115,0.888305635411627,,,1.0,train,1.0,test
V2/fil5_filabund1_575191,575191,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,test,1.0,train
V2/fil5_filabund1_580002,580002,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,train,1.0,train
V2/fil5_filabund1_580293,580293,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,train,1.0,train
V2/fil5_filabund1_584414,584414,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,test,1.0,train
V2/fil5_filabund1_586912,586912,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,train,1.0,train
V2/fil5_filabund1_589058,589058,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,train,1.0,train
V2/fil5_filabund1_589559,589559,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,test,1.0,test
V2/fil5_filabund1_590154,590154,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,train,1.0,train
V2/fil5_filabund1_593268,593268,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,test,1.0,train
V2/fil5_filabund1_595207,595207,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,train,1.0,train
V2/fil5_filabund1_597397,597397,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,test,1.0,train
V2/fil5_filabund1_602925,602925,0,2,11,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,25.561065385205254,1.4075789512576118,0.5570618767353845,1.4075789512576118,0.8505170745222272,,,1.0,train,1.0,train
V2/fil5_filabund1_576727,576727,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_577376,577376,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_577728,577728,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_578140,578140,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_579096,579096,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,test,1.0,train
V2/fil5_filabund1_579262,579262,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,test,1.0,test
V2/fil5_filabund1_579873,579873,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,test
V2/fil5_filabund1_580095,580095,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_580613,580613,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_581755,581755,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_581847,581847,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_589180,589180,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,test
V2/fil5_filabund1_589469,589469,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_593216,593216,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_598955,598955,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_599535,599535,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_600143,600143,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,test,1.0,train
V2/fil5_filabund1_600867,600867,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,test,1.0,train
V2/fil5_filabund1_601770,601770,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,test,1.0,train
V2/fil5_filabund1_601984,601984,0,2,10,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,23.237332168368415,1.3661862660993869,0.5570618767353845,1.3661862660993869,0.8091243893640023,,,1.0,train,1.0,train
V2/fil5_filabund1_576887,576887,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_577668,577668,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_579600,579600,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_579816,579816,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_579955,579955,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,test,1.0,train
V2/fil5_filabund1_581711,581711,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,test
V2/fil5_filabund1_581907,581907,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_583094,583094,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_583299,583299,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,test
V2/fil5_filabund1_587792,587792,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_587825,587825,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_588319,588319,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_593934,593934,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,train,1.0,train
V2/fil5_filabund1_597101,597101,0,2,9,False,False,True,1.0,0.0,3.606300206460687,0.5570618767353845,20.913598951531572,1.3204287755387116,0.5570618767353845,1.3204287755387116,0.7633668988033271,,,1.0,test,1.0,train
